date,hour,temperature_c,cloud_cover_pct,uv_index,wind_speed_kmh,humidity_pct,solar_irradiance_wm2,panel_output_kwh,grid_export_kwh
2025-02-01,23,17.2,0,0,17.2,59.4,0,0,0
2025-02-02,0,21.2,8.7,0,5.9,66.9,0,0,0
2025-02-02,1,21.2,13.2,0,15.9,30,0,0,0
2025-02-02,2,21.2,3.4,0,19.8,50.8,0,0,0
2025-02-02,3,21.2,16.0,0,8.1,77.7,0,0,0
2025-02-02,4,21.2,39.5,0,6.2,52.2,0,0,0
2025-02-02,5,21.2,25.2,0,10.9,41.0,0,0,0
2025-02-02,6,24.2,12.7,0,14.8,41.9,0,0,0
2025-02-02,7,25.5,41.6,1.41,8.6,37.1,152.1,0.273,0
2025-02-02,8,26.8,26.3,3.19,8.1,33.4,351.3,0.628,0.025
2025-02-02,9,27.9,54.2,3.3,13.9,30.8,348.9,0.621,0
2025-02-02,10,28.9,13.6,6.2,14.6,62.2,690.9,1.224,1.108
2025-02-02,11,29.6,28.8,6.01,9.9,76.3,660.6,1.167,0.32
2025-02-02,12,30.0,42.6,5.38,19.1,62.7,580.4,1.024,0
2025-02-02,13,30.2,18.3,6.64,12.2,49.3,736.6,1.298,0.422
2025-02-02,14,30.0,5.6,6.63,21.2,54.7,743.0,1.311,0.003
2025-02-02,15,29.6,36.0,4.09,15.6,53.4,445.4,0.787,0
2025-02-02,16,28.9,24.7,3.24,11.4,66.6,357.2,0.633,0.163
2025-02-02,17,27.9,23.8,1.69,21.9,38.1,186.8,0.332,0
2025-02-02,18,26.8,16.8,0.0,16.0,59.0,0.0,0.0,0
2025-02-02,19,25.5,37.6,0,2.7,54.6,0,0,0
2025-02-02,20,24.2,38.4,0,7.3,51.7,0,0,0
2025-02-02,21,21.2,0,0,12.5,37.1,0,0,0
2025-02-02,22,21.2,51.9,0,17.6,45.7,0,0,0
2025-02-02,23,21.2,15.3,0,17.7,38.7,0,0,0
2025-02-03,0,23.0,19.7,0,20.8,48.9,0,0,0
2025-02-03,1,23.0,55.4,0,7.4,46.0,0,0,0
2025-02-03,2,23.0,0,0,15.5,70.0,0,0,0
2025-02-03,3,23.0,32.6,0,21.5,64.1,0,0,0
2025-02-03,4,23.0,14.6,0,10.2,72.0,0,0,0
2025-02-03,5,23.0,13.0,0,4.5,55.3,0,0,0
2025-02-03,6,26.0,21.2,0,15.3,59.4,0,0,0
2025-02-03,7,27.4,15.5,1.82,12.6,61.7,202.9,0.362,0.219
2025-02-03,8,28.6,35.5,2.91,0.0,36.1,316.9,0.562,0.176
2025-02-03,9,29.8,40.0,3.92,18.3,42.3,424.4,0.749,0.517
2025-02-03,10,30.7,53.9,4.05,14.7,82.6,429.2,0.755,0.315
2025-02-03,11,31.4,34.9,5.65,12.7,74.7,616.7,1.082,0.604
2025-02-03,12,31.9,14.3,7.12,10.9,66.3,793.0,1.388,0.126
2025-02-03,13,32.0,15.7,6.79,17.2,76.9,755.7,1.322,0
2025-02-03,14,31.9,21.0,5.81,12.8,39.4,643.2,1.126,0.791
2025-02-03,15,31.4,44.6,3.72,9.9,53.1,399.9,0.701,0.004
2025-02-03,16,30.7,22.1,3.32,6.7,51.8,367.1,0.646,0
2025-02-03,17,29.8,16.1,1.81,20.2,78.6,201.7,0.356,0
2025-02-03,18,28.6,47.7,0.0,9.7,51.5,0.0,0.0,0
2025-02-03,19,27.4,42.9,0,0.5,55.7,0,0,0
2025-02-03,20,26.0,0,0,13.0,39.7,0,0,0
2025-02-03,21,23.0,10.6,0,14.5,64.2,0,0,0
2025-02-03,22,23.0,33.1,0,9.0,58.4,0,0,0
2025-02-03,23,23.0,22.7,0,16.5,52.2,0,0,0
2025-02-04,0,21.4,19.7,0,9.3,69.2,0,0,0
2025-02-04,1,21.4,24.4,0,8.9,58.0,0,0,0
2025-02-04,2,21.4,8.6,0,9.9,52.6,0,0,0
2025-02-04,3,21.4,31.4,0,5.5,51.2,0,0,0
2025-02-04,4,21.4,26.3,0,17.9,67.4,0,0,0
2025-02-04,5,21.4,8.5,0,9.8,39.4,0,0,0
2025-02-04,6,24.4,45.9,0,17.8,86.3,0,0,0
2025-02-04,7,25.7,47.3,1.32,3.5,46.5,141.2,0.253,0.112
2025-02-04,8,27.0,26.4,3.19,13.8,49.8,351.0,0.627,0
2025-02-04,9,28.1,15.3,4.99,11.4,46.2,555.5,0.988,0.185
2025-02-04,10,29.1,27.4,5.47,7.2,54.4,601.4,1.065,0.768
2025-02-04,11,29.8,13.9,6.9,13.9,62.8,768.6,1.357,0.05
2025-02-04,12,30.2,35.6,5.81,1.5,54.6,632.9,1.115,1.092
2025-02-04,13,30.4,46.7,4.95,10.0,60.0,531.0,0.935,0
2025-02-04,14,30.2,0,6.93,13.1,79.8,779.4,1.374,1.144
2025-02-04,15,29.8,24.6,4.59,13.2,40.8,506.2,0.894,0.456
2025-02-04,16,29.1,40.0,2.77,13.6,51.0,299.9,0.531,0
2025-02-04,17,28.1,27.7,1.63,18.7,60.0,179.1,0.318,0.225
2025-02-04,18,27.0,0,0.0,12.2,75.3,0.0,0.0,0
2025-02-04,19,25.7,51.8,0,13.8,45.2,0,0,0
2025-02-04,20,24.4,0,0,14.1,39.5,0,0,0
2025-02-04,21,21.4,72.4,0,12.8,41.9,0,0,0
2025-02-04,22,21.4,35.7,0,12.3,79.4,0,0,0
2025-02-04,23,21.4,35.7,0,15.7,61.3,0,0,0
2025-02-05,0,22.8,0,0,23.9,81.6,0,0,0
2025-02-05,1,22.8,24.4,0,3.3,55.4,0,0,0
2025-02-05,2,22.8,25.3,0,4.9,61.6,0,0,0
2025-02-05,3,22.8,51.6,0,12.5,48.6,0,0,0
2025-02-05,4,22.8,18.1,0,14.4,76.9,0,0,0
2025-02-05,5,22.8,18.6,0,18.2,76.1,0,0,0
2025-02-05,6,25.8,52.3,0,7.3,68.4,0,0,0
2025-02-05,7,27.2,0,2.07,3.4,66.1,232.9,0.416,0
2025-02-05,8,28.4,36.6,2.87,8.9,72.9,312.7,0.555,0
2025-02-05,9,29.6,19.0,4.83,21.8,81.2,535.6,0.946,0
2025-02-05,10,30.5,24.5,5.62,21.5,56.1,620.2,1.092,0.405
2025-02-05,11,31.2,38.2,5.46,12.5,72.4,592.6,1.04,0
2025-02-05,12,31.7,12.6,7.23,4.8,34.6,805.8,1.412,0.222
2025-02-05,13,31.8,47.0,4.94,7.1,30,529.1,0.926,0
2025-02-05,14,31.7,17.9,5.97,13.2,38.6,663.2,1.162,0.653
2025-02-05,15,31.2,0,5.66,4.1,39.0,636.4,1.117,0
2025-02-05,16,30.5,48.2,2.52,12.2,62.2,269.4,0.474,0
2025-02-05,17,29.6,26.0,1.66,6.1,65.0,182.5,0.322,0
2025-02-05,18,28.4,17.9,0.0,15.0,37.4,0.0,0.0,0
2025-02-05,19,27.2,55.7,0,11.4,61.2,0,0,0
2025-02-05,20,25.8,18.5,0,6.9,40.6,0,0,0
2025-02-05,21,22.8,0,0,11.4,51.0,0,0,0
2025-02-05,22,22.8,31.4,0,15.6,68.7,0,0,0
2025-02-05,23,22.8,20.0,0,17.3,41.9,0,0,0
2025-02-06,0,20.0,39.5,0,17.7,50.1,0,0,0
2025-02-06,1,20.0,39.0,0,20.7,64.6,0,0,0
2025-02-06,2,20.0,45.8,0,17.4,87.2,0,0,0
2025-02-06,3,20.0,30.5,0,8.5,50.9,0,0,0
2025-02-06,4,20.0,32.4,0,15.9,41.3,0,0,0
2025-02-06,5,20.0,63.2,0,7.4,52.0,0,0,0
2025-02-06,6,23.0,18.1,0,0.2,68.0,0,0,0
2025-02-06,7,24.4,10.0,1.91,6.0,42.0,213.5,0.384,0
2025-02-06,8,25.6,42.1,2.7,16.9,45.3,292.1,0.525,0
2025-02-06,9,26.8,31.8,4.27,11.7,66.6,467.9,0.836,0
2025-02-06,10,27.7,0,6.93,4.1,63.1,779.4,1.388,0.051
2025-02-06,11,28.4,20.6,6.5,3.7,68.0,720.2,1.278,1.073
2025-02-06,12,28.9,28.9,6.22,22.1,45.8,683.4,1.211,0.994
2025-02-06,13,29.0,2.6,7.57,8.6,69.3,850.2,1.506,0.385
2025-02-06,14,28.9,30.8,5.29,9.4,45.5,579.6,1.027,0
2025-02-06,15,28.4,18.6,4.85,18.1,30,537.8,0.955,0
2025-02-06,16,27.7,51.4,2.42,14.5,33.8,257.1,0.458,0
2025-02-06,17,26.8,55.6,1.18,10.2,50.6,125.0,0.223,0
2025-02-06,18,25.6,10.0,0.0,3.7,42.2,0.0,0.0,0
2025-02-06,19,24.4,18.7,0,14.2,30,0,0,0
2025-02-06,20,23.0,20.9,0,11.8,45.8,0,0,0
2025-02-06,21,20.0,40.9,0,13.4,30,0,0,0
2025-02-06,22,20.0,60.0,0,13.7,66.9,0,0,0
2025-02-06,23,20.0,30.7,0,16.2,48.3,0,0,0
2025-02-07,0,22.3,9.5,0,15.0,66.5,0,0,0
2025-02-07,1,22.3,21.4,0,16.6,46.1,0,0,0
2025-02-07,2,22.3,2.4,0,5.4,51.6,0,0,0
2025-02-07,3,22.3,35.5,0,5.7,58.6,0,0,0
2025-02-07,4,22.3,25.3,0,8.0,33.2,0,0,0
2025-02-07,5,22.3,58.9,0,10.3,75.5,0,0,0
2025-02-07,6,25.3,25.8,0,10.6,64.0,0,0,0
2025-02-07,7,26.7,2.1,2.04,15.7,50.7,228.9,0.409,0.044
2025-02-07,8,27.9,47.8,2.53,14.7,55.5,270.6,0.481,0
2025-02-07,9,29.1,0,5.66,12.9,48.2,636.4,1.127,0.667
2025-02-07,10,30.0,0,6.93,1.7,39.7,779.4,1.375,0.213
2025-02-07,11,30.7,2.1,7.6,2.6,76.9,854.0,1.502,0.388
2025-02-07,12,31.2,14.1,7.13,16.2,59.8,794.1,1.394,1.115
2025-02-07,13,31.3,7.6,7.28,16.3,41.7,814.5,1.429,0.647
2025-02-07,14,31.2,4.1,6.71,2.6,64.1,752.7,1.321,1.222
2025-02-07,15,30.7,38.5,3.98,7.0,64.2,432.0,0.76,0
2025-02-07,16,30.0,12.0,3.63,6.3,38.9,404.9,0.714,0.303
2025-02-07,17,29.1,39.9,1.44,16.9,33.1,155.6,0.275,0
2025-02-07,18,27.9,42.4,0.0,18.1,55.5,0.0,0.0,0
2025-02-07,19,26.7,1.4,0,18.6,40.3,0,0,0
2025-02-07,20,25.3,0.6,0,3.7,70.9,0,0,0
2025-02-07,21,22.3,47.9,0,8.9,47.2,0,0,0
2025-02-07,22,22.3,0,0,6.4,53.5,0,0,0
2025-02-07,23,22.3,38.7,0,18.2,67.5,0,0,0
2025-02-08,0,22.6,7.1,0,11.4,49.5,0,0,0
2025-02-08,1,22.6,24.2,0,12.4,49.4,0,0,0
2025-02-08,2,22.6,17.1,0,17.1,60.9,0,0,0
2025-02-08,3,22.6,27.0,0,10.7,58.4,0,0,0
2025-02-08,4,22.6,16.4,0,8.9,45.1,0,0,0
2025-02-08,5,22.6,12.3,0,10.5,57.8,0,0,0
2025-02-08,6,25.6,11.8,0,14.2,37.6,0,0,0
2025-02-08,7,27.0,25.8,1.66,10.8,39.3,182.8,0.326,0.231
2025-02-08,8,28.3,24.4,3.25,6.5,37.4,358.6,0.637,0
2025-02-08,9,29.4,5.6,5.41,15.5,45.9,606.7,1.073,0
2025-02-08,10,30.3,17.4,6.0,21.0,54.3,666.3,1.174,0
2025-02-08,11,31.1,0,7.73,24.9,70.4,869.3,1.527,1.326
2025-02-08,12,31.5,34.9,5.85,4.7,61.5,638.3,1.119,0.056
2025-02-08,13,31.6,7.4,7.28,13.3,60.6,815.4,1.429,1.005
2025-02-08,14,31.5,43.9,4.59,14.8,78.0,494.4,0.867,0.093
2025-02-08,15,31.1,12.7,5.1,13.2,52.2,569.0,0.999,0.601
2025-02-08,16,30.3,12.3,3.62,4.8,46.4,403.8,0.711,0
2025-02-08,17,29.4,24.3,1.68,0.2,76.0,185.8,0.329,0
2025-02-08,18,28.3,9.6,0.0,15.1,58.9,0.0,0.0,0
2025-02-08,19,27.0,45.9,0,6.0,47.0,0,0,0
2025-02-08,20,25.6,13.6,0,15.7,73.2,0,0,0
2025-02-08,21,22.6,22.9,0,13.4,61.4,0,0,0
2025-02-08,22,22.6,41.7,0,13.8,39.4,0,0,0
2025-02-08,23,22.6,34.1,0,13.8,57.9,0,0,0
2025-02-09,0,19.9,55.3,0,7.3,30,0,0,0
2025-02-09,1,19.9,30.5,0,17.0,67.2,0,0,0
2025-02-09,2,19.9,28.9,0,15.7,87.5,0,0,0
2025-02-09,3,19.9,30.8,0,25.2,40.8,0,0,0
2025-02-09,4,19.9,22.8,0,7.1,65.9,0,0,0
2025-02-09,5,19.9,0,0,15.5,55.8,0,0,0
2025-02-09,6,22.9,23.0,0,12.5,67.7,0,0,0
2025-02-09,7,24.2,0,2.07,22.1,63.4,232.9,0.419,0
2025-02-09,8,25.5,40.9,2.74,13.9,32.9,296.4,0.533,0
2025-02-09,9,26.6,0,5.66,9.8,47.2,636.4,1.138,0.773
2025-02-09,10,27.6,41.3,4.73,9.3,70.9,511.2,0.911,0.722
2025-02-09,11,28.3,41.3,5.27,13.7,70.7,570.4,1.013,0.135
2025-02-09,12,28.7,4.5,7.72,6.1,49.8,866.4,1.536,0.449
2025-02-09,13,28.9,27.8,6.08,17.3,60.6,668.2,1.184,0.584
2025-02-09,14,28.7,10.3,6.38,5.0,56.4,712.7,1.264,0.226
2025-02-09,15,28.3,53.9,3.31,9.3,56.5,350.5,0.623,0
2025-02-09,16,27.6,19.2,3.41,11.0,58.2,378.2,0.674,0.331
2025-02-09,17,26.6,83.7,0.74,5.1,71.5,70.4,0.126,0
2025-02-09,18,25.5,3.1,0.0,5.9,61.5,0.0,0.0,0
2025-02-09,19,24.2,27.1,0,12.5,51.0,0,0,0
2025-02-09,20,22.9,27.8,0,23.5,59.3,0,0,0
2025-02-09,21,19.9,54.3,0,4.8,30,0,0,0
2025-02-09,22,19.9,27.2,0,12.8,55.3,0,0,0
2025-02-09,23,19.9,15.6,0,11.2,45.7,0,0,0
2025-02-10,0,23.4,45.5,0,18.9,71.3,0,0,0
2025-02-10,1,23.4,26.2,0,11.8,66.4,0,0,0
2025-02-10,2,23.4,4.5,0,5.0,54.7,0,0,0
2025-02-10,3,23.4,27.5,0,10.1,72.8,0,0,0
2025-02-10,4,23.4,33.4,0,11.5,56.1,0,0,0
2025-02-10,5,23.4,62.2,0,13.4,61.3,0,0,0
2025-02-10,6,26.4,4.5,0,10.0,46.7,0,0,0
2025-02-10,7,27.8,67.1,1.0,20.8,41.6,102.7,0.183,0.042
2025-02-10,8,29.1,19.7,3.39,10.8,30,376.2,0.666,0
2025-02-10,9,30.2,40.4,3.9,14.8,46.7,422.2,0.744,0.522
2025-02-10,10,31.1,57.1,3.89,1.1,30,408.8,0.718,0
2025-02-10,11,31.9,32.9,5.77,12.1,72.4,631.1,1.105,0.207
2025-02-10,12,32.3,45.1,5.22,6.5,52.9,561.6,0.981,0.37
2025-02-10,13,32.4,2.8,7.56,7.4,76.1,848.8,1.482,0.287
2025-02-10,14,32.3,8.7,6.46,20.1,40.1,722.9,1.263,0.188
2025-02-10,15,31.9,54.7,3.28,13.4,64.4,346.5,0.607,0
2025-02-10,16,31.1,7.8,3.76,17.1,87.4,420.7,0.739,0.076
2025-02-10,17,30.2,20.9,1.74,8.3,50.7,192.4,0.339,0
2025-02-10,18,29.1,42.6,0.0,16.5,64.1,0.0,0.0,0
2025-02-10,19,27.8,0,0,2.4,57.2,0,0,0
2025-02-10,20,26.4,0,0,12.1,43.0,0,0,0
2025-02-10,21,23.4,21.5,0,12.5,58.8,0,0,0
2025-02-10,22,23.4,66.4,0,7.9,77.6,0,0,0
2025-02-10,23,23.4,52.4,0,6.3,48.1,0,0,0
2025-02-11,0,22.1,14.1,0,18.5,42.5,0,0,0
2025-02-11,1,22.1,43.4,0,15.3,70.7,0,0,0
2025-02-11,2,22.1,0,0,9.2,30,0,0,0
2025-02-11,3,22.1,49.3,0,14.1,53.7,0,0,0
2025-02-11,4,22.1,14.9,0,22.6,66.6,0,0,0
2025-02-11,5,22.1,26.3,0,15.1,54.4,0,0,0
2025-02-11,6,25.1,13.2,0,4.9,54.4,0,0,0
2025-02-11,7,26.4,0,2.07,11.9,58.6,232.9,0.417,0
2025-02-11,8,27.7,28.9,3.11,15.7,76.0,341.5,0.608,0
2025-02-11,9,28.8,18.6,4.85,8.2,38.2,537.7,0.953,0
2025-02-11,10,29.8,22.6,5.72,13.7,57.3,632.7,1.117,0.575
2025-02-11,11,30.5,26.4,6.16,13.5,60.7,678.1,1.194,0.453
2025-02-11,12,30.9,54.9,4.62,10.5,51.2,487.9,0.857,0.59
2025-02-11,13,31.1,58.9,4.23,15.4,62.5,442.7,0.777,0.164
2025-02-11,14,30.9,17.0,6.02,7.0,54.1,669.3,1.176,0
2025-02-11,15,30.5,16.2,4.95,6.8,78.7,550.7,0.97,0.924
2025-02-11,16,29.8,31.8,3.02,8.8,71.6,330.7,0.584,0
2025-02-11,17,28.8,0,2.07,11.9,57.1,232.9,0.413,0.128
2025-02-11,18,27.7,34.7,0.0,10.3,44.2,0.0,0.0,0
2025-02-11,19,26.4,2.6,0,13.2,62.6,0,0,0
2025-02-11,20,25.1,44.5,0,11.5,43.8,0,0,0
2025-02-11,21,22.1,3.8,0,12.8,56.0,0,0,0
2025-02-11,22,22.1,60.2,0,21.4,39.3,0,0,0
2025-02-11,23,22.1,49.2,0,12.9,43.9,0,0,0
2025-02-12,0,21.4,23.6,0,12.1,81.7,0,0,0
2025-02-12,1,21.4,0.1,0,17.8,56.6,0,0,0
2025-02-12,2,21.4,38.0,0,8.4,64.5,0,0,0
2025-02-12,3,21.4,0,0,13.8,76.0,0,0,0
2025-02-12,4,21.4,34.2,0,12.1,58.6,0,0,0
2025-02-12,5,21.4,41.6,0,15.7,53.4,0,0,0
2025-02-12,6,24.4,16.4,0,8.9,56.2,0,0,0
2025-02-12,7,25.7,15.7,1.82,12.9,67.9,202.5,0.363,0
2025-02-12,8,27.0,32.8,2.99,17.9,47.6,326.9,0.584,0.477
2025-02-12,9,28.1,30.7,4.32,20.1,30,473.6,0.842,0
2025-02-12,10,29.1,9.4,6.42,13.5,49.4,718.1,1.271,0
2025-02-12,11,29.8,10.4,7.11,11.4,69.3,794.2,1.402,1.083
2025-02-12,12,30.2,60.1,4.3,15.4,60.9,449.0,0.791,0
2025-02-12,13,30.4,0,7.73,14.0,69.7,869.3,1.531,1.054
2025-02-12,14,30.2,34.9,5.07,14.0,76.3,552.7,0.974,0.432
2025-02-12,15,29.8,67.1,2.74,21.8,45.6,280.8,0.496,0.48
2025-02-12,16,29.1,26.5,3.19,8.6,40.2,350.8,0.621,0.584
2025-02-12,17,28.1,0,2.07,13.5,44.3,232.9,0.414,0
2025-02-12,18,27.0,21.6,0.0,6.3,41.7,0.0,0.0,0
2025-02-12,19,25.7,41.0,0,0.6,53.2,0,0,0
2025-02-12,20,24.4,0,0,14.6,49.5,0,0,0
2025-02-12,21,21.4,0,0,5.8,64.1,0,0,0
2025-02-12,22,21.4,31.9,0,9.4,58.1,0,0,0
2025-02-12,23,21.4,24.8,0,5.4,69.1,0,0,0
2025-02-13,0,21.7,73.5,0,13.0,56.8,0,0,0
2025-02-13,1,21.7,47.6,0,17.5,49.4,0,0,0
2025-02-13,2,21.7,14.9,0,9.6,60.1,0,0,0
2025-02-13,3,21.7,13.4,0,8.6,57.9,0,0,0
2025-02-13,4,21.7,16.1,0,16.6,42.7,0,0,0
2025-02-13,5,21.7,49.8,0,9.9,61.3,0,0,0
2025-02-13,6,24.7,52.4,0,12.0,54.2,0,0,0
2025-02-13,7,26.0,47.0,1.32,11.4,47.1,141.7,0.254,0
2025-02-13,8,27.3,61.9,2.1,20.7,59.8,217.8,0.389,0
2025-02-13,9,28.4,33.8,4.19,2.9,39.7,457.4,0.812,0.727
2025-02-13,10,29.4,26.2,5.53,15.0,40.9,609.3,1.078,0.465
2025-02-13,11,30.1,13.8,6.91,17.6,40.7,769.7,1.357,0.067
2025-02-13,12,30.5,40.3,5.52,10.9,69.3,598.1,1.053,0.976
2025-02-13,13,30.7,17.7,6.67,14.0,51.4,741.1,1.304,1.278
2025-02-13,14,30.5,20.9,5.81,16.0,84.7,643.5,1.133,0.503
2025-02-13,15,30.1,16.6,4.93,2.4,49.6,548.1,0.966,0
2025-02-13,16,29.4,11.3,3.65,7.1,63.3,407.5,0.721,0
2025-02-13,17,28.4,35.0,1.51,4.3,41.1,165.0,0.293,0
2025-02-13,18,27.3,37.7,0.0,11.2,83.4,0.0,0.0,0
2025-02-13,19,26.0,44.6,0,15.2,75.9,0,0,0
2025-02-13,20,24.7,26.6,0,16.8,32.7,0,0,0
2025-02-13,21,21.7,20.5,0,11.6,34.0,0,0,0
2025-02-13,22,21.7,8.1,0,4.1,72.0,0,0,0
2025-02-13,23,21.7,26.4,0,10.2,34.0,0,0,0
2025-02-14,0,25.9,15.9,0,12.6,70.8,0,0,0
2025-02-14,1,25.9,30.5,0,16.9,86.3,0,0,0
2025-02-14,2,25.9,14.7,0,11.6,40.9,0,0,0
2025-02-14,3,25.9,26.1,0,9.4,56.8,0,0,0
2025-02-14,4,25.9,38.7,0,14.6,56.8,0,0,0
2025-02-14,5,25.9,17.9,0,13.0,30,0,0,0
2025-02-14,6,28.9,1.4,0,7.2,73.4,0,0,0
2025-02-14,7,30.2,35.4,1.51,17.1,77.4,164.3,0.29,0.049
2025-02-14,8,31.5,28.3,3.13,3.2,83.1,343.8,0.603,0
2025-02-14,9,32.7,39.7,3.93,5.8,39.5,426.0,0.743,0
2025-02-14,10,33.6,1.6,6.84,14.8,79.1,768.9,1.336,0.885
2025-02-14,11,34.3,23.7,6.32,21.3,31.5,698.0,1.21,0
2025-02-14,12,34.8,1.9,7.88,9.2,49.7,885.8,1.532,1.509
2025-02-14,13,34.9,0,7.73,10.3,54.2,869.3,1.503,1.496
2025-02-14,14,34.8,32.5,5.19,15.6,75.5,568.0,0.983,0.977
2025-02-14,15,34.3,27.0,4.48,15.9,44.3,493.4,0.855,0.826
2025-02-14,16,33.6,0,4.0,20.8,78.0,450.0,0.782,0
2025-02-14,17,32.7,35.8,1.5,15.6,42.0,163.5,0.285,0
2025-02-14,18,31.5,22.5,0.0,8.2,56.5,0.0,0.0,0
2025-02-14,19,30.2,35.3,0,13.5,72.6,0,0,0
2025-02-14,20,28.9,40.2,0,11.3,81.5,0,0,0
2025-02-14,21,25.9,12.3,0,16.9,68.0,0,0,0
2025-02-14,22,25.9,67.6,0,14.7,57.7,0,0,0
2025-02-14,23,25.9,1.1,0,17.2,58.5,0,0,0
2025-02-15,0,26.1,47.0,0,15.7,63.5,0,0,0
2025-02-15,1,26.1,54.3,0,12.9,44.5,0,0,0
2025-02-15,2,26.1,11.6,0,6.5,61.3,0,0,0
2025-02-15,3,26.1,35.0,0,17.5,68.3,0,0,0
2025-02-15,4,26.1,23.9,0,17.2,31.4,0,0,0
2025-02-15,5,26.1,18.4,0,11.4,44.5,0,0,0
2025-02-15,6,29.1,5.4,0,6.1,30.7,0,0,0
2025-02-15,7,30.5,0,2.07,9.2,75.5,232.9,0.41,0.019
2025-02-15,8,31.7,32.9,2.99,15.0,58.8,326.7,0.572,0
2025-02-15,9,32.9,0,5.66,20.6,48.2,636.4,1.109,0.644
2025-02-15,10,33.8,12.2,6.28,19.3,74.3,700.0,1.216,1.082
2025-02-15,11,34.5,34.4,5.68,17.7,60.5,620.2,1.074,0.847
2025-02-15,12,35.0,62.2,4.17,7.7,45.3,433.1,0.748,0.569
2025-02-15,13,35.1,28.2,6.05,5.9,54.2,665.3,1.149,0.605
2025-02-15,14,35.0,19.8,5.87,6.0,56.1,650.5,1.124,1.019
2025-02-15,15,34.5,15.6,4.98,7.6,66.2,553.4,0.958,0.579
2025-02-15,16,33.8,18.1,3.44,8.9,47.9,382.3,0.664,0
2025-02-15,17,32.9,45.7,1.34,12.6,40.7,144.2,0.251,0
2025-02-15,18,31.7,66.9,0.0,6.9,49.8,0.0,0.0,0
2025-02-15,19,30.5,18.6,0,9.4,45.8,0,0,0
2025-02-15,20,29.1,68.5,0,10.7,66.6,0,0,0
2025-02-15,21,26.1,41.2,0,11.4,60.4,0,0,0
2025-02-15,22,26.1,27.8,0,6.7,67.9,0,0,0
2025-02-15,23,26.1,35.3,0,13.6,53.9,0,0,0
2025-02-16,0,22.8,14.3,0,13.5,58.6,0,0,0
2025-02-16,1,22.8,0,0,10.1,59.5,0,0,0
2025-02-16,2,22.8,35.8,0,7.9,61.1,0,0,0
2025-02-16,3,22.8,27.4,0,25.3,63.6,0,0,0
2025-02-16,4,22.8,35.4,0,20.4,34.6,0,0,0
2025-02-16,5,22.8,51.2,0,10.2,51.0,0,0,0
2025-02-16,6,25.8,46.7,0,11.7,47.1,0,0,0
2025-02-16,7,27.1,34.2,1.53,11.4,60.3,166.6,0.297,0
2025-02-16,8,28.4,8.2,3.75,11.8,71.9,419.1,0.744,0
2025-02-16,9,29.5,48.4,3.55,19.9,51.0,379.8,0.671,0
2025-02-16,10,30.5,36.1,5.0,10.2,63.1,544.9,0.959,0.331
2025-02-16,11,31.2,42.4,5.21,3.0,53.1,562.5,0.987,0
2025-02-16,12,31.7,23.7,6.54,3.6,35.1,722.3,1.266,0
2025-02-16,13,31.8,6.9,7.32,20.6,59.9,819.2,1.435,0.886
2025-02-16,14,31.7,10.7,6.36,8.7,64.9,709.8,1.244,0.677
2025-02-16,15,31.2,36.0,4.09,14.3,68.0,445.2,0.781,0
2025-02-16,16,30.5,13.9,3.57,18.4,38.6,397.8,0.7,0.333
2025-02-16,17,29.5,56.6,1.17,7.6,79.2,123.1,0.217,0
2025-02-16,18,28.4,23.1,0.0,13.5,44.4,0.0,0.0,0
2025-02-16,19,27.1,0,0,18.5,67.5,0,0,0
2025-02-16,20,25.8,43.5,0,14.0,42.5,0,0,0
2025-02-16,21,22.8,48.7,0,3.6,77.7,0,0,0
2025-02-16,22,22.8,61.2,0,8.8,35.5,0,0,0
2025-02-16,23,22.8,42.3,0,7.4,41.9,0,0,0
2025-02-17,0,23.3,33.1,0,2.1,58.1,0,0,0
2025-02-17,1,23.3,42.8,0,15.6,62.9,0,0,0
2025-02-17,2,23.3,29.1,0,8.6,60.1,0,0,0
2025-02-17,3,23.3,28.2,0,13.8,70.8,0,0,0
2025-02-17,4,23.3,41.1,0,0.3,47.2,0,0,0
2025-02-17,5,23.3,51.3,0,1.5,60.9,0,0,0
2025-02-17,6,26.3,9.7,0,21.4,48.6,0,0,0
2025-02-17,7,27.6,20.8,1.74,14.9,39.1,192.6,0.343,0
2025-02-17,8,28.9,0,4.0,17.2,49.8,450.0,0.797,0.253
2025-02-17,9,30.0,13.2,5.08,3.8,83.7,566.3,0.999,0
2025-02-17,10,31.0,56.4,3.92,19.8,74.6,413.2,0.726,0.077
2025-02-17,11,31.7,30.8,5.9,10.9,39.4,646.1,1.132,0.993
2025-02-17,12,32.1,0,8.0,10.6,58.4,900.0,1.574,1.241
2025-02-17,13,32.3,6.8,7.32,11.7,30,820.3,1.434,1.105
2025-02-17,14,32.1,71.4,3.12,1.5,41.6,315.7,0.552,0
2025-02-17,15,31.7,32.9,4.22,15.0,50.7,461.7,0.809,0.356
2025-02-17,16,31.0,9.5,3.71,19.1,62.3,414.3,0.728,0
2025-02-17,17,30.0,48.2,1.3,10.6,47.7,139.4,0.246,0
2025-02-17,18,28.9,50.7,0.0,12.0,57.7,0.0,0.0,0
2025-02-17,19,27.6,12.8,0,4.0,47.0,0,0,0
2025-02-17,20,26.3,0,0,20.7,55.9,0,0,0
2025-02-17,21,23.3,29.2,0,20.6,35.8,0,0,0
2025-02-17,22,23.3,0,0,11.2,47.2,0,0,0
